repo,analyzer_id,analyzer_version,severity,file,line,message,evidence_kind,matches_count,context,label,note
pytest,risk.error-masking,1,warn,testing/python/fixtures.py,780,except clause masks errors (empty-except-body),empty-except-body,,"    def test_request_garbage(self, pytester: Pytester) -> None: ⏎         try: ⏎             import xdist  # noqa: F401 ⏎         except ImportError: ⏎             pass ⏎         else: ⏎             pytest.xfail(""this test is flaky when executed with xdist"")",boilerplate,test file: intentional exception trigger + assert
pytest,risk.error-masking,1,warn,testing/test_runner.py,493,except clause masks errors (empty-except-body),empty-except-body,,"                    raise KeyboardInterrupt(""fake"") ⏎             """""" ⏎             ) ⏎         except KeyboardInterrupt: ⏎             pass ⏎         else: ⏎             assert False, ""did not raise""",boilerplate,test file: intentional exception trigger + assert
pytest,risk.error-masking,1,warn,testing/test_runner.py,521,except clause masks errors (empty-except-body),empty-except-body,," ⏎         try: ⏎             runner.runtestprotocol(item, log=False) ⏎         except KeyboardInterrupt: ⏎             pass ⏎         else: ⏎             assert False, ""did not raise""",boilerplate,test file: intentional exception trigger + assert
records,risk.error-masking,1,warn,records.py,344,except clause masks errors (bare-except),bare-except,,        try: ⏎             yield conn ⏎             tx.commit() ⏎         except: ⏎             tx.rollback() ⏎         finally: ⏎             conn.close(),tp,"broad exception silently swallowed, real risk"
records,risk.error-masking,1,warn,setup.py,37,except clause masks errors (empty-except-body),empty-except-body,,"        try: ⏎             self.status(""Removing previous builds..."") ⏎             rmtree(os.path.join(here, ""dist"")) ⏎         except FileNotFoundError: ⏎             pass ⏎  ⏎         self.status(""Building Source and Wheel (universal) distribution..."")",boilerplate,specific exception with clear domain intent
requests,risk.error-masking,1,warn,src/requests/__init__.py,146,except clause masks errors (empty-except-body),empty-except-body,,        ) ⏎  ⏎         _check_cryptography(cryptography_version) ⏎ except ImportError: ⏎     pass ⏎  ⏎ # urllib3's DependencyWarnings should be silenced.,boilerplate,specific exception with clear domain intent
requests,risk.error-masking,1,warn,src/requests/sessions.py,823,except clause masks errors (empty-except-body),empty-except-body,,"                r._next = next(  # type: ignore[assignment]  # yield_requests=True returns PreparedRequest ⏎                     self.resolve_redirects(r, request, yield_requests=True, **kwargs) ⏎                 ) ⏎             except StopIteration: ⏎                 pass ⏎  ⏎         if not stream:",boilerplate,specific exception with clear domain intent
requests,risk.error-masking,1,warn,src/requests/utils.py,178,except clause masks errors (empty-except-body),empty-except-body,,"    elif hasattr(o, ""fileno""): ⏎         try: ⏎             fileno = o.fileno() ⏎         except (io.UnsupportedOperation, AttributeError): ⏎             # AttributeError is a surprising exception, seeing as how we've just checked ⏎             # that `hasattr(o, 'fileno')`.  It happens for objects obtained via ⏎             # `Tarfile.extractfile()`, per issue 5229.",boilerplate,specific exception with clear domain intent
requests,risk.error-masking,1,warn,tests/test_requests.py,2575,except clause masks errors (empty-except-body),empty-except-body,,"        try: ⏎             requests.get(httpbin(""delay/10""), timeout=timeout) ⏎             pytest.fail(""The recv() request should time out."") ⏎         except ReadTimeout: ⏎             pass ⏎  ⏎     @pytest.mark.parametrize(",boilerplate,test file: intentional exception trigger + assert
requests,risk.error-masking,1,warn,tests/testserver/server.py,91,except clause masks errors (empty-except-body),empty-except-body,,    def _close_server_sock_ignore_errors(self): ⏎         try: ⏎             self.server_sock.close() ⏎         except OSError: ⏎             pass ⏎  ⏎     def _handle_requests(self):,boilerplate,test file: intentional exception trigger + assert
